Temperature_C;Humidity_pct;Soil_moisture_pct;Reference_ET_mm;Evapotranspiration_mm;Crop_Coefficient;Crop_stage;Nitrogen_mg_kg;Phosphorus_mg_kg;Potassium_mg_kg;Solar_Radiation_ghi;Wind_Speed;Days_planted;pH;Irrigation;Fertilization;Energy
23.11;66.94;45.05;1.06;7.41;0.92;Mid stage;91;93;97;602.04;2.65;65;2.77;SI;SI;NO
21.65;68.53;24.61;2.9;6.11;0.98;Mid stage;105;71;101;461.13;4.11;65;4.86;SI;SI;NO
24.94;88.61;68.59;1.94;3.28;1.07;Mid stage;113;48;43;506.79;1.02;65;6.9;NO;SI;SI
27.54;86.9;57.45;5.78;4.31;1.02;Mid stage;69;79;117;377.8;3.19;65;2.02;SI;SI;SI
21.88;74.95;19.42;3.79;0.42;1.05;Mid stage;95;54;86;464.3;3.4;70;5.31;SI;SI;NO
25.34;60.48;34.36;4.39;8.63;0.88;Mid stage;96;101;67;252.3;2.71;70;3.26;SI;SI;NO
19.64;94.15;40.42;4.98;3.93;1.47;Mid stage;114;58;136;380.88;1.52;70;5.36;SI;SI;SI
20.24;64.64;22.58;6.79;8.22;1.22;Mid stage;60;49;41;182.52;2.02;70;2.55;SI;SI;SI
18.66;89.8;52.85;3.58;8.19;0.8;Mid stage;101;42;43;137.42;3.94;70;2.96;SI;SI;SI
31.59;87.36;60.8;8.18;6.72;1.41;Mid stage;84;66;138;522.73;2.12;70;3.7;NO;SI;SI
18.05;92.83;12.26;5.27;1.83;0.94;Mid stage;95;58;51;508.75;3.3;70;3.36;SI;SI;SI
20.5;87.07;19.73;8.42;3.83;0.91;Mid stage;100;60;99;172.73;2.12;70;5.12;SI;SI;SI
26.58;71.6;28.44;7.4;5.81;1.15;Mid stage;66;104;126;557.33;2.34;70;4.25;SI;SI;NO
19.14;68.12;69.08;1.04;0.23;0.8;Mid stage;77;94;57;715.08;4.16;70;5.03;NO;SI;SI
30.35;73.22;35.46;7.6;1.45;1.38;Mid stage;93;50;68;747.31;3.06;70;5.79;SI;SI;SI
28.07;67.11;21.88;6.16;4.35;0.86;Mid stage;104;78;79;83.12;3.39;70;2.48;SI;SI;SI
31.53;85.19;19.01;1.74;5.4;0.96;Mid stage;116;92;106;158.52;3.99;70;2.11;SI;SI;SI
25.11;88.93;64.28;1.01;5.83;1.03;Mid stage;71;76;92;414.57;3.69;70;5.33;NO;SI;SI
22.21;82.63;58.99;1.1;5.51;1.04;Mid stage;119;98;129;659.41;1.92;70;6.83;SI;SI;SI
25.69;66.51;47.92;9.27;2.63;1.31;Mid stage;99;63;56;267.8;2.53;70;5.62;SI;SI;NO
31.03;61.31;43.3;1.04;3.14;0.9;Mid stage;116;101;84;637.42;3.67;70;3.06;SI;SI;SI
25.29;80.31;57.08;0.12;3.45;1.43;Mid stage;64;101;127;88.53;1.48;70;6.57;SI;NO;SI
21.74;76.19;30.45;4.02;1.85;0.91;Mid stage;117;70;44;632.83;1.25;70;2.63;SI;SI;NO
30.28;66.99;49.11;7.66;1.87;1.27;Mid stage;113;90;116;101.64;1.28;70;6.34;SI;NO;SI
23.21;72.88;54.74;9.1;4.13;1.49;Mid stage;113;105;111;599.94;1.56;70;4.24;SI;SI;NO
18.02;78.95;45.39;2.0;0.12;1.32;Mid stage;101;67;63;554.91;2.93;70;3.61;SI;SI;SI
21.47;82.15;21.79;6.88;9.99;1.33;Mid stage;88;64;128;428.28;3.95;70;4.7;SI;SI;SI
22.46;76.68;69.18;1.76;4.55;1.03;Mid stage;117;86;103;315.97;1.36;70;4.58;NO;SI;NO
30.02;94.0;59.05;1.24;4.38;1.22;Mid stage;92;76;121;319.68;1.19;70;3.01;SI;SI;SI
24.42;61.62;40.46;5.19;0.36;0.81;Mid stage;77;91;83;553.88;2.41;70;6.35;SI;SI;NO
24.22;83.04;47.96;9.47;6.74;1.26;Mid stage;69;77;132;679.76;3.74;70;6.14;SI;SI;SI
22.71;91.83;56.08;6.91;8.77;1.22;Mid stage;109;64;109;70.42;1.12;70;6.78;SI;NO;SI
30.33;68.28;38.6;7.5;4.5;1.23;Mid stage;88;107;126;731.63;1.86;70;5.18;SI;SI;SI
31.23;67.48;54.87;4.33;2.32;1.38;Mid stage;100;54;56;554.56;2.65;70;6.06;SI;SI;SI
31.89;86.68;56.83;2.94;0.57;1.15;Mid stage;79;71;87;348.68;3.33;70;5.19;SI;SI;SI
23.27;77.02;38.62;1.03;1.31;1.46;Mid stage;105;92;42;484.18;3.77;70;6.59;SI;SI;NO
31.53;94.73;22.89;4.53;8.38;1.17;Mid stage;69;109;109;72.87;3.83;70;3.33;SI;SI;SI
29.09;80.62;46.67;5.65;6.8;1.0;Mid stage;71;75;83;329.24;3.34;70;6.04;SI;SI;SI
27.46;92.32;44.15;8.04;1.36;0.82;Mid stage;86;84;62;303.66;2.2;70;5.77;SI;SI;SI
21.43;60.43;41.03;7.7;8.88;1.34;Mid stage;104;72;59;289.06;3.38;70;5.27;SI;SI;NO
21.03;65.41;15.4;8.34;8.34;0.89;Mid stage;82;89;124;437.83;3.63;70;4.19;SI;SI;NO
20.32;83.95;57.1;1.03;8.6;1.35;Mid stage;107;95;78;567.5;2.2;70;2.96;SI;SI;SI
30.92;74.58;43.25;0.7;2.27;1.23;Mid stage;68;82;122;51.4;2.05;70;4.9;SI;SI;SI
22.12;89.26;36.98;9.9;1.56;1.13;Mid stage;100;43;49;582.97;2.46;70;6.81;SI;SI;SI
24.34;75.01;59.26;8.52;6.21;1.14;Mid stage;113;57;127;408.34;1.41;70;6.19;SI;SI;NO
24.92;84.95;23.42;1.43;8.94;0.86;Mid stage;62;64;107;497.74;2.47;70;2.85;SI;SI;SI
28.89;79.82;27.76;7.43;2.33;0.96;Mid stage;75;92;86;684.83;3.75;70;2.88;SI;SI;SI
29.82;64.2;49.1;0.1;3.25;1.25;Mid stage;86;42;46;249.23;3.61;70;4.85;SI;SI;SI
19.95;85.13;34.62;1.79;3.25;1.41;Mid stage;106;75;52;479.25;1.3;70;4.89;SI;SI;SI
23.98;84.72;29.58;6.92;4.19;0.97;Mid stage;89;57;49;71.83;1.04;70;5.32;SI;SI;SI
29.8;64.05;26.77;2.6;2.37;0.86;Mid stage;71;53;66;67.47;2.38;70;5.93;SI;SI;SI
29.45;79.67;40.17;5.68;5.03;0.9;Mid stage;118;57;113;29.76;2.1;70;3.76;SI;SI;SI
19.43;71.75;56.98;5.37;7.49;0.97;Mid stage;119;91;51;365.1;2.88;70;4.03;SI;SI;SI
20.19;76.06;58.71;7.91;3.61;0.82;Mid stage;77;95;109;611.5;3.05;70;6.91;SI;SI;SI
22.26;74.8;57.85;9.03;2.53;0.98;Mid stage;109;45;40;298.09;3.17;70;6.44;SI;SI;NO
19.06;63.67;63.37;1.1;8.41;1.02;Mid stage;106;76;111;155.38;3.31;70;3.12;NO;SI;SI
23.95;65.53;14.94;2.3;4.95;1.25;Mid stage;92;55;94;32.28;3.99;70;5.6;SI;SI;NO
19.51;63.04;68.97;4.81;2.1;1.36;Mid stage;99;44;101;560.68;3.51;70;5.39;NO;SI;SI
25.96;66.74;36.74;4.14;3.13;1.12;Mid stage;67;43;125;356.82;1.47;70;6.04;SI;SI;NO
21.45;89.84;23.19;3.81;4.51;1.03;Mid stage;65;85;113;441.23;1.19;70;5.53;SI;SI;SI
26.35;60.86;68.26;0.26;8.1;1.07;Mid stage;118;100;68;472.49;1.02;70;5.58;NO;SI;NO
19.65;75.11;59.86;6.02;3.14;1.23;Mid stage;77;70;120;323.0;3.47;70;4.34;SI;SI;SI
31.66;88.03;65.92;9.65;6.4;0.81;Mid stage;68;87;86;605.3;1.01;70;2.46;NO;SI;SI
31.06;63.51;42.34;3.46;6.68;1.01;Mid stage;90;73;92;304.06;1.69;70;6.52;SI;SI;SI
23.49;67.97;55.37;7.72;4.24;1.19;Mid stage;104;97;124;192.53;2.0;70;3.74;SI;SI;NO
21.39;85.46;42.13;1.03;7.78;1.39;Mid stage;108;103;80;198.05;3.09;70;3.21;SI;SI;SI
21.51;82.66;43.29;1.98;5.3;0.85;Mid stage;70;103;134;664.57;1.77;70;2.01;SI;SI;SI
24.77;79.71;67.19;1.2;6.82;1.46;Mid stage;94;94;54;239.59;1.89;70;3.63;NO;SI;NO
18.56;66.01;54.83;1.09;8.42;0.98;Mid stage;104;67;80;604.25;1.01;70;2.64;SI;SI;SI
26.96;87.81;44.87;5.6;7.12;1.14;Mid stage;78;93;124;191.64;2.4;70;5.08;SI;SI;SI
23.72;64.95;34.78;3.1;2.8;0.88;Mid stage;107;69;41;709.62;1.25;70;3.75;SI;SI;NO
23.28;64.72;21.53;9.56;1.08;1.35;Mid stage;65;70;84;12.25;2.18;70;4.51;SI;SI;NO
29.33;87.83;18.71;3.04;3.68;1.35;Mid stage;89;55;68;701.75;3.64;70;3.62;SI;SI;SI
27.93;72.92;29.38;1.94;3.52;1.45;Mid stage;115;86;51;633.76;1.35;70;6.03;SI;SI;NO
31.36;70.94;52.18;8.6;7.7;1.23;Mid stage;61;71;101;220.94;1.19;70;2.62;SI;SI;SI
22.93;69.75;23.11;0.8;6.64;1.45;Mid stage;99;77;106;317.44;2.17;70;3.29;SI;SI;NO
30.57;71.37;19.63;1.19;4.07;1.38;Mid stage;96;93;73;514.27;1.49;70;4.26;SI;SI;SI
28.78;71.92;16.51;5.52;6.59;1.09;Mid stage;90;61;64;547.08;1.14;70;4.66;SI;SI;SI
23.0;84.37;61.08;0.98;4.48;1.44;Mid stage;74;41;44;121.09;2.91;70;6.72;NO;SI;SI
26.7;68.41;25.99;4.67;1.44;1.0;Mid stage;68;97;76;369.28;3.45;70;6.11;SI;SI;NO
22.04;71.39;23.65;0.25;7.85;1.11;Mid stage;100;62;90;496.0;2.17;70;5.92;SI;SI;NO
30.24;87.17;34.67;7.64;8.29;1.38;Mid stage;89;75;100;217.26;2.26;70;6.85;SI;SI;SI
19.57;91.96;48.51;2.52;5.41;1.23;Mid stage;62;43;132;418.81;3.32;70;4.44;SI;SI;SI
20.97;81.45;46.0;9.99;6.3;1.03;Mid stage;119;91;45;355.65;3.03;70;6.9;SI;SI;SI
20.56;63.68;65.57;4.61;5.55;1.43;Mid stage;84;94;133;285.96;2.74;70;5.59;NO;SI;SI
23.64;78.96;51.55;5.37;6.26;0.81;Mid stage;99;72;90;373.64;4.04;70;6.02;SI;SI;NO
28.43;81.97;44.59;7.64;0.77;1.4;Mid stage;102;93;127;632.69;2.5;70;5.35;SI;SI;SI
25.38;70.99;53.27;3.96;0.29;0.97;Mid stage;62;103;77;631.79;1.11;70;3.12;SI;SI;NO
24.83;88.98;50.5;1.04;2.69;1.49;Mid stage;62;61;47;700.7;2.85;70;4.65;SI;SI;SI
18.01;87.37;56.51;3.01;7.57;0.83;Mid stage;83;92;118;101.03;3.05;70;2.29;SI;SI;SI
23.96;80.14;45.2;1.06;4.17;0.9;Mid stage;98;42;136;154.1;1.0;70;5.69;SI;SI;SI
18.89;65.08;58.82;4.28;5.74;0.99;Mid stage;68;51;138;732.06;3.1;70;6.56;SI;NO;SI
20.92;84.41;64.2;8.59;2.19;0.89;Mid stage;94;109;107;575.75;4.03;70;3.48;NO;SI;SI
31.05;91.34;52.4;8.91;4.0;1.01;Mid stage;69;71;110;263.87;1.77;70;5.57;SI;SI;SI
21.02;68.75;32.74;6.84;8.53;1.21;Mid stage;90;69;73;545.74;1.41;70;2.24;SI;SI;NO
30.02;93.55;28.24;8.93;2.18;0.89;Mid stage;62;101;102;634.08;1.73;70;6.46;SI;NO;SI
29.24;87.0;48.96;6.5;6.98;1.29;Mid stage;108;46;100;456.46;4.15;70;3.38;SI;SI;SI
20.23;70.51;48.62;6.63;1.58;1.11;Mid stage;77;77;45;232.15;1.22;70;4.61;SI;SI;SI
26.48;81.59;13.39;1.56;5.78;1.27;Mid stage;88;40;44;457.54;1.29;70;2.93;SI;SI;SI
19.62;70.77;55.33;9.8;2.04;1.08;Mid stage;79;47;84;607.15;2.97;70;5.24;SI;SI;SI
28.19;63.48;24.87;1.7;6.95;1.18;Mid stage;109;70;60;237.46;3.6;70;6.58;SI;SI;SI
26.92;88.85;15.16;5.56;4.89;0.92;Mid stage;73;95;74;38.77;4.1;70;6.57;SI;SI;SI
29.37;83.3;20.89;3.51;8.03;1.37;Mid stage;108;61;97;343.21;3.8;70;4.56;SI;SI;SI
24.71;81.49;50.09;3.18;9.7;1.31;Mid stage;64;65;136;614.41;1.51;70;3.49;SI;SI;SI
30.81;64.98;42.34;1.87;1.71;0.96;Mid stage;104;62;63;310.89;2.8;70;6.38;SI;SI;SI
18.69;73.21;61.12;6.03;0.07;0.96;Mid stage;70;84;124;398.16;2.92;70;6.91;NO;SI;SI
22.1;90.68;18.16;9.29;3.03;0.96;Mid stage;63;49;52;689.33;1.36;70;5.04;SI;SI;SI
28.01;65.72;60.11;5.47;6.35;0.91;Mid stage;73;62;128;204.19;2.78;70;3.91;NO;SI;SI
23.85;61.68;49.75;3.97;6.33;1.19;Mid stage;68;93;54;467.39;2.74;70;5.7;SI;SI;NO
20.42;66.69;24.47;0.1;0.12;0.93;Mid stage;69;76;118;596.61;2.97;70;2.11;SI;SI;SI
19.5;68.76;54.74;1.48;1.08;1.11;Mid stage;113;98;62;320.14;3.41;70;2.38;SI;SI;SI
29.44;87.43;55.0;5.29;4.53;0.91;Mid stage;70;40;46;57.56;4.05;70;2.87;SI;SI;SI
24.62;82.68;18.26;8.38;3.71;1.2;Mid stage;62;94;100;366.95;3.97;70;3.05;SI;SI;SI
30.35;60.61;27.45;0.01;1.57;0.84;Mid stage;115;55;84;583.02;1.34;70;6.48;SI;SI;SI
28.27;60.61;49.05;1.02;6.04;1.37;Mid stage;110;100;124;277.55;3.67;70;3.22;SI;SI;SI
23.74;79.84;34.07;1.24;3.75;1.04;Mid stage;112;82;48;113.88;1.16;70;3.85;SI;SI;NO
23.23;82.17;56.38;5.95;0.62;0.87;Mid stage;66;78;99;408.54;1.77;70;3.35;SI;SI;SI
25.22;64.39;43.09;0.23;3.45;1.15;Mid stage;112;86;103;357.41;2.87;70;5.35;SI;SI;NO
30.45;81.37;61.71;1.96;7.43;1.43;Mid stage;97;101;124;580.16;3.77;70;4.22;NO;SI;SI
28.32;68.41;18.44;9.52;5.17;1.17;Mid stage;60;68;112;171.94;3.99;70;3.16;SI;SI;SI
18.07;71.79;54.56;4.07;7.31;1.23;Mid stage;85;104;106;334.13;2.29;70;6.5;SI;NO;SI
27.72;74.31;38.95;1.18;5.64;1.32;Mid stage;89;106;75;152.12;2.44;70;4.99;SI;SI;NO
30.87;64.07;42.13;2.41;3.26;0.82;Mid stage;68;88;97;642.21;3.41;70;4.53;SI;SI;SI
27.95;93.71;28.48;4.2;3.5;1.37;Mid stage;98;103;117;397.12;3.78;70;6.69;SI;NO;SI
20.48;94.08;27.61;7.15;7.27;0.84;Mid stage;66;58;116;385.94;2.62;70;5.76;SI;SI;SI
24.77;75.58;23.01;6.87;2.73;0.87;Mid stage;74;87;97;457.81;3.9;70;4.61;SI;SI;NO
19.96;69.01;33.65;1.02;1.57;0.87;Mid stage;118;77;90;415.6;2.75;70;2.62;SI;SI;SI
23.03;93.55;25.86;3.48;5.67;1.47;Mid stage;109;46;62;164.51;3.24;70;6.13;SI;SI;SI
31.12;88.63;23.0;4.37;6.69;1.17;Mid stage;73;91;44;195.86;2.5;70;3.28;SI;SI;SI
30.93;85.35;67.78;3.12;7.67;0.8;Mid stage;101;41;82;439.03;2.35;70;2.27;NO;SI;SI
21.96;76.16;37.95;1.29;6.94;1.44;Mid stage;94;41;98;495.86;1.95;70;5.38;SI;SI;NO
22.75;74.37;51.33;1.06;8.83;1.47;Mid stage;76;65;82;365.56;2.35;70;3.29;SI;SI;NO
26.4;87.28;33.7;1.07;8.28;1.48;Mid stage;106;101;72;498.44;3.96;70;5.87;SI;SI;SI
31.48;78.19;45.05;5.21;0.38;1.07;Mid stage;89;101;109;149.11;2.85;70;3.01;SI;SI;SI
20.07;83.12;40.95;6.27;7.1;1.02;Mid stage;61;109;48;638.87;2.86;70;3.47;SI;SI;SI
21.6;79.82;47.54;7.71;2.67;1.27;Mid stage;116;91;104;346.48;3.11;70;4.17;SI;SI;NO
30.23;84.93;53.92;3.0;8.36;1.02;Mid stage;66;64;87;745.8;1.68;70;5.3;SI;SI;SI
24.89;63.29;50.51;0.57;8.97;1.19;Mid stage;110;76;132;424.61;2.85;70;6.0;SI;SI;NO
30.59;73.22;56.2;4.27;6.61;0.87;Mid stage;116;80;95;695.41;2.37;70;3.06;SI;SI;SI
20.6;65.85;20.49;1.08;3.02;1.0;Mid stage;105;86;128;456.06;3.89;70;4.66;SI;SI;SI
25.46;68.47;17.45;1.33;8.67;1.44;Mid stage;99;76;60;299.26;2.69;70;3.71;SI;SI;NO
22.57;67.03;31.66;4.45;3.78;0.81;Mid stage;66;67;51;633.09;3.16;70;5.3;SI;SI;NO
22.43;77.62;39.95;4.87;3.7;1.15;Mid stage;85;59;41;117.11;2.23;70;5.37;SI;SI;NO
24.26;60.66;25.02;2.84;4.6;0.92;Mid stage;72;105;129;609.18;1.59;70;2.71;SI;SI;NO
24.06;93.74;56.85;5.95;4.64;1.4;Mid stage;61;79;95;182.9;2.66;70;5.95;SI;SI;SI
23.0;78.16;53.73;0.84;2.03;1.17;Mid stage;97;70;77;222.51;2.28;70;3.84;SI;SI;NO
30.81;61.84;64.99;9.78;0.36;1.47;Mid stage;116;78;72;38.23;3.65;70;6.55;NO;SI;SI
28.24;83.87;54.28;9.95;6.4;1.16;Mid stage;89;89;89;311.55;3.78;70;6.07;SI;SI;SI
28.19;69.41;18.21;9.93;0.7;1.0;Mid stage;86;43;115;591.36;2.97;70;3.41;SI;SI;SI
22.06;63.74;50.57;7.2;6.47;0.89;Mid stage;119;42;109;150.48;4.08;70;6.98;SI;SI;NO
26.09;89.06;35.9;3.16;1.61;0.81;Mid stage;90;77;56;253.09;2.53;70;6.34;SI;SI;SI
28.91;66.93;27.06;7.78;6.08;1.13;Mid stage;73;44;80;543.52;4.01;70;3.97;SI;SI;SI
29.14;63.67;46.91;1.15;2.18;1.21;Mid stage;107;81;52;744.23;4.16;70;6.53;SI;SI;SI
22.82;61.99;29.53;7.43;5.81;0.91;Mid stage;75;108;127;352.75;1.14;70;5.82;SI;SI;NO
28.79;85.5;42.79;6.06;3.43;1.04;Mid stage;110;69;129;76.7;2.31;70;2.51;SI;SI;SI
28.3;82.93;45.41;3.38;5.17;1.07;Mid stage;84;101;80;141.57;1.73;70;4.17;SI;SI;SI
19.98;60.29;42.69;1.84;2.03;1.05;Mid stage;92;68;105;142.51;2.18;70;3.45;SI;SI;SI
30.12;67.75;12.62;0.02;6.1;1.22;Mid stage;105;59;129;547.94;4.11;70;5.0;SI;SI;SI
24.18;84.66;32.23;9.24;8.12;1.17;Mid stage;110;49;62;730.03;3.74;70;5.84;SI;SI;SI
24.81;65.32;57.85;2.58;3.02;1.15;Mid stage;66;92;105;67.9;1.66;70;6.75;SI;NO;NO
24.28;80.19;32.12;5.45;5.82;0.99;Mid stage;82;78;95;555.1;2.55;70;2.49;SI;SI;SI
25.95;67.46;41.54;8.09;0.85;1.36;Mid stage;78;76;117;305.53;3.43;70;6.02;SI;SI;NO
26.7;75.72;32.11;1.61;4.95;1.48;Mid stage;106;67;61;42.93;1.06;70;3.39;SI;SI;NO
24.97;90.36;23.56;5.12;7.49;1.34;Mid stage;76;86;75;56.47;3.85;70;4.71;SI;SI;SI
30.14;70.59;23.59;2.28;8.52;0.87;Mid stage;119;72;98;132.72;3.57;70;3.62;SI;SI;SI
26.79;84.01;55.43;0.7;7.88;1.48;Mid stage;116;108;136;41.36;2.1;70;6.03;SI;SI;SI
23.62;75.34;48.42;4.18;4.69;1.27;Mid stage;70;42;55;126.45;1.21;70;6.87;SI;SI;NO
23.83;63.37;66.06;8.63;8.8;0.86;Mid stage;76;75;111;15.28;4.16;70;3.95;NO;SI;NO
29.35;72.62;36.42;0.72;3.95;1.48;Mid stage;104;57;95;284.76;1.58;70;3.02;SI;SI;SI
22.87;89.44;48.92;1.08;2.26;1.23;Mid stage;107;50;49;6.73;3.06;70;2.73;SI;SI;SI
20.96;94.06;39.18;3.93;7.82;0.82;Mid stage;95;103;113;6.19;2.42;70;2.97;SI;SI;SI
18.83;89.58;39.49;4.91;7.94;0.96;Mid stage;118;77;65;270.89;2.47;70;6.73;SI;SI;SI
30.26;65.68;61.54;7.35;5.44;1.16;Mid stage;82;71;131;279.98;2.28;70;2.77;NO;SI;SI
30.86;72.09;38.35;4.65;0.66;1.46;Mid stage;69;86;93;235.15;4.07;70;2.43;SI;SI;SI
19.68;89.09;65.83;2.64;3.02;0.84;Mid stage;69;90;128;169.36;1.91;70;5.96;NO;SI;SI
22.68;79.39;47.99;8.34;7.74;1.12;Mid stage;115;75;138;523.92;4.02;70;2.49;SI;SI;NO
20.46;87.17;16.96;3.04;0.22;0.86;Mid stage;100;108;85;223.36;3.22;70;4.04;SI;SI;SI
19.62;87.22;15.94;9.51;5.23;1.09;Mid stage;111;41;64;25.88;1.35;70;5.14;SI;SI;SI
30.6;62.49;68.97;6.49;1.18;0.9;Mid stage;81;40;119;445.3;3.88;70;4.79;NO;SI;SI
18.8;71.98;35.16;6.11;7.95;1.38;Mid stage;117;46;42;692.08;3.98;70;3.58;SI;SI;SI
31.73;76.77;46.07;8.67;0.12;1.02;Mid stage;106;82;84;604.17;2.59;70;5.67;SI;SI;SI
19.35;93.08;37.03;1.82;0.58;1.34;Mid stage;90;80;44;363.01;2.05;70;6.23;SI;SI;SI
30.09;91.44;21.22;1.05;2.04;0.88;Mid stage;94;69;47;89.05;4.15;70;4.29;SI;SI;SI
25.93;74.81;19.28;5.66;6.81;1.47;Mid stage;84;95;65;552.44;1.26;70;4.74;SI;SI;NO
23.15;63.35;24.34;9.99;1.67;1.19;Mid stage;65;41;118;681.01;3.06;70;5.18;SI;SI;NO
22.79;74.16;47.11;9.75;0.68;0.97;Mid stage;98;60;69;238.41;1.63;85;4.31;SI;SI;NO
28.6;78.76;43.7;9.74;4.56;1.36;Mid stage;89;43;125;304.61;1.35;85;2.92;SI;SI;SI
22.4;91.65;31.06;4.14;6.38;1.2;Mid stage;103;79;116;701.75;1.62;85;3.9;SI;SI;SI
27.2;70.32;14.56;2.05;4.69;0.97;Mid stage;90;53;58;730.64;2.76;85;3.15;SI;SI;NO
25.24;70.81;30.79;3.87;5.01;1.26;Mid stage;69;61;51;217.95;2.41;85;2.2;SI;SI;NO
24.79;81.95;35.1;1.49;5.44;1.24;Mid stage;67;80;51;363.32;2.93;85;5.43;SI;SI;SI
30.62;77.68;55.87;9.18;2.06;1.47;Mid stage;71;49;41;513.73;2.42;85;4.27;SI;SI;SI
25.77;66.86;54.77;6.26;5.19;1.3;Mid stage;86;67;119;182.83;4.12;85;2.93;SI;SI;NO
29.58;65.07;24.84;2.74;2.38;1.26;Mid stage;96;75;56;421.79;2.26;85;3.0;SI;SI;SI
28.16;77.13;25.21;9.02;2.7;1.02;Mid stage;104;56;67;510.33;1.16;85;4.48;SI;SI;SI
18.54;87.28;48.42;5.08;4.5;1.34;Mid stage;115;77;117;236.61;1.99;85;6.85;SI;SI;SI
28.82;87.26;49.8;1.3;2.06;0.86;Mid stage;98;107;79;536.85;2.37;85;5.26;SI;SI;SI
21.04;94.15;44.54;1.69;5.57;0.88;Mid stage;114;98;71;229.09;4.03;85;4.38;SI;SI;SI
30.64;73.4;18.49;4.65;2.7;0.93;Mid stage;76;48;113;745.91;2.8;85;4.86;SI;SI;SI
18.6;73.72;28.57;8.63;1.68;1.22;Mid stage;61;86;79;317.2;3.83;85;4.79;SI;SI;SI
22.66;60.06;13.84;7.08;8.09;0.93;Mid stage;110;90;121;248.05;1.44;85;6.39;SI;NO;NO
19.4;89.05;56.17;2.18;3.93;0.8;Mid stage;97;51;86;111.67;3.06;85;2.55;SI;SI;SI
24.66;82.63;58.78;6.54;8.49;1.21;Mid stage;63;68;112;224.88;3.03;85;6.76;SI;NO;SI
29.48;86.95;65.39;1.13;3.74;1.0;Mid stage;109;61;76;620.86;1.86;85;3.36;NO;SI;SI
22.17;76.47;17.1;1.6;1.05;1.25;Mid stage;102;76;74;442.59;2.27;85;3.15;SI;SI;NO
20.11;92.21;64.56;3.59;0.18;1.14;Mid stage;83;80;83;238.99;3.86;85;5.75;NO;SI;SI
22.62;61.02;65.27;9.74;0.75;1.4;Mid stage;95;73;47;591.51;4.12;85;6.03;NO;SI;NO
29.39;64.03;69.87;1.08;3.25;0.82;Mid stage;113;100;75;176.86;2.63;85;2.74;NO;SI;SI
19.97;73.16;57.12;2.56;7.62;1.2;Mid stage;101;102;65;172.83;3.49;85;4.47;SI;SI;SI
21.18;62.98;27.23;9.89;3.5;1.13;Mid stage;85;43;51;194.0;2.63;85;6.36;SI;SI;NO
18.96;63.08;27.34;7.55;0.27;1.27;Mid stage;72;76;74;517.4;4.1;85;6.72;SI;SI;SI
27.88;79.84;51.92;1.05;7.21;1.2;Mid stage;110;61;63;199.83;3.88;85;4.5;SI;SI;NO
23.53;67.56;51.42;1.0;6.6;1.47;Mid stage;89;103;100;148.15;3.54;85;4.94;SI;SI;NO
22.35;81.93;50.3;0.97;7.88;0.98;Mid stage;78;97;57;374.1;3.74;85;3.95;SI;SI;SI
28.06;92.53;32.48;6.36;0.38;1.27;Mid stage;67;43;89;549.59;1.26;85;3.43;SI;SI;SI
22.7;88.84;42.15;1.06;2.97;1.36;Mid stage;72;87;92;291.91;2.07;85;2.8;SI;SI;SI
28.19;68.7;29.49;2.0;1.99;1.17;Mid stage;92;87;125;696.7;3.84;85;2.46;SI;SI;SI
29.41;63.14;46.61;5.0;5.35;1.0;Mid stage;68;63;130;465.99;3.0;85;2.18;SI;SI;SI
21.05;93.26;56.8;8.59;8.53;1.05;Mid stage;87;98;115;644.79;3.72;85;2.23;SI;SI;SI
31.63;94.81;52.52;5.32;0.32;1.12;Mid stage;108;82;74;496.84;1.69;85;4.56;SI;SI;SI
20.27;73.11;37.09;1.09;2.08;0.88;Mid stage;118;86;42;672.23;3.75;85;2.62;SI;SI;SI
22.07;76.12;42.43;8.07;2.24;1.02;Mid stage;89;108;113;269.95;4.15;85;2.88;SI;SI;NO
20.52;65.09;56.8;2.28;0.83;0.85;Mid stage;76;46;76;530.26;4.08;85;6.88;SI;SI;SI
22.84;84.86;25.51;8.93;2.14;1.12;Mid stage;83;89;41;22.23;3.01;85;2.9;SI;SI;SI
24.72;74.76;24.84;9.76;5.8;0.97;Mid stage;110;107;98;33.71;1.86;85;2.32;SI;SI;NO
25.31;88.11;40.13;0.59;0.64;1.2;Mid stage;90;43;103;641.92;4.1;85;5.19;SI;SI;SI
29.95;80.21;40.66;1.09;3.76;1.41;Mid stage;115;102;95;477.45;3.46;85;4.22;SI;SI;SI
30.45;61.5;13.36;5.9;8.49;0.94;Mid stage;73;61;101;609.08;4.06;85;3.34;SI;SI;SI
21.08;71.72;45.75;8.51;1.51;1.07;Mid stage;109;46;113;516.86;1.69;85;6.32;SI;NO;NO
26.72;88.3;36.23;3.57;6.44;0.89;Mid stage;68;81;83;198.7;1.86;85;6.46;SI;SI;SI
19.56;84.08;45.43;2.63;0.37;1.14;Mid stage;97;40;115;363.51;2.26;85;4.63;SI;SI;SI
24.43;82.14;65.06;8.62;2.16;1.13;Mid stage;76;45;60;179.43;3.7;85;6.44;NO;SI;SI
22.51;83.54;31.32;2.13;1.76;1.14;Mid stage;110;90;45;66.08;4.1;85;5.45;SI;SI;SI
22.43;81.18;18.25;3.13;0.15;1.49;Mid stage;100;69;76;596.34;1.08;85;6.04;SI;SI;SI
